CategoryID,City,Customer Company,Country,EmployeeID,PostalCode,ProductID,ShipperID,SupplierID,Discount,Freight,Quantity,QuantityPerUnit,UnitPrice,UnitsInStock,UnitsOnOrder,Profit,OrderYear,OrderMonth
8,35,69,1,3,81,41,2,19,0.05,44.92,30,1,8.99,85,0,51.3,2006,7
5,41,23,12,1,40,52,3,24,0.0,68.55,24,14,81.84,38,0,264.72,2006,7
8,41,23,12,1,40,58,3,27,0.0,68.55,30,20,45.63,62,0,253.8,2006,7
1,52,29,4,3,6,11,2,5,0.25,75.12,15,25,25.4,22,30,64.5,2006,7
2,64,7,6,7,46,76,2,23,0.2,44.62,4,2,418.95,57,0,457.0,2006,7
3,64,7,6,7,46,20,2,8,0.2,44.62,21,1,83.19,40,0,392.7,2006,7
3,64,7,6,7,46,69,2,15,0.2,44.62,20,100,1.96,26,0,6.2,2006,7
3,39,40,6,7,48,54,2,25,0.0,26.97,20,24,37.79,21,0,150.4,2006,7
1,11,14,20,7,75,71,2,15,0.0,56.37,6,10,28.19,26,0,10.2,2006,7
3,64,7,6,8,46,59,2,28,0.0,22.82,25,105,8.34,79,0,41.25,2006,7
6,64,7,6,8,46,29,2,12,0.0,22.82,18,1,122.58,0,0,393.12,2006,7
1,18,81,0,5,53,71,1,15,0.0,69.82,16,10,30.43,26,0,63.04,2006,7
5,32,87,18,6,44,42,1,20,0.05,47.54,30,1,14.76,26,0,114.3,2006,7
6,32,87,18,6,44,51,1,24,0.05,47.54,20,10,96.83,20,0,281.8,2006,7
8,32,87,18,6,44,40,1,19,0.05,47.54,30,1,19.34,123,0,90.0,2006,7
2,26,75,7,3,20,67,2,16,0.0,55.07,3,26,57.01,52,0,32.73,2006,7
8,26,75,7,3,20,10,2,4,0.0,55.07,6,20,6.47,31,0,1.62,2006,7
2,6,34,6,7,14,3,2,1,0.0,59.39,6,20,20.16,13,70,28.26,2006,7
2,6,34,6,7,14,76,2,23,0.0,59.39,15,2,428.69,57,0,1859.85,2006,7
1,0,22,6,7,43,31,2,14,0.05,45.01,16,20,7.95,0,70,6.72,2006,7
5,22,30,4,3,3,42,2,20,0.2,37.72,20,1,15.04,26,0,81.8,2006,7
5,0,22,6,7,43,42,2,20,0.05,45.01,12,1,14.82,26,0,46.44,2006,7
6,0,22,6,7,43,45,2,21,0.05,45.01,27,100,9.11,5,70,18.09,2006,7
6,0,22,6,7,43,51,2,24,0.05,45.01,120,10,92.58,20,0,1180.8,2006,7
1,3,37,5,3,28,70,2,7,0.0,23.35,35,15,28.74,15,10,131.6,2006,7
2,3,37,5,3,28,77,2,12,0.0,23.35,15,1,12.43,32,0,22.2,2006,7
2,3,37,5,3,28,72,2,14,0.15,30.44,25,30,10.84,14,0,47.0,2006,7
3,3,37,5,3,28,26,2,11,0.15,30.44,50,1,32.74,15,0,330.5,2006,7
8,36,42,20,9,76,41,2,19,0.0,32.8,10,1,9.06,85,0,17.8,2006,7
3,20,80,0,4,36,54,1,25,0.0,36.98,4,24,35.36,21,0,20.36,2006,7
8,20,80,0,4,36,73,1,17,0.0,36.98,30,100,1.17,101,0,8.4,2006,7
3,64,7,6,8,46,54,2,25,0.2,25.14,3,24,37.83,21,0,22.68,2006,7
5,64,7,6,8,46,56,2,26,0.2,25.14,20,15,40.71,21,10,130.8,2006,7
7,64,7,6,8,46,74,2,4,0.0,25.14,35,30,29.82,4,20,190.05,2006,7
1,23,8,5,9,11,75,2,12,0.0,60.35,10,1,8.04,125,0,14.3,2006,7
8,23,8,5,9,11,10,2,4,0.0,60.35,10,20,6.42,31,0,2.2,2006,7
3,24,6,16,1,65,33,3,15,0.0,71.84,14,25,27.65,112,0,104.3,2006,7
3,24,6,16,1,65,62,3,29,0.0,71.84,10,30,30.03,17,0,46.4,2006,7
5,24,6,16,1,65,64,3,12,0.0,71.84,6,1,35.48,22,80,37.38,2006,7
8,24,6,16,1,65,40,3,19,0.0,71.84,2,1,19.29,123,0,5.9,2006,7
1,54,13,4,3,7,75,2,12,0.2,27.74,42,1,7.0,125,0,16.38,2006,7
1,29,36,6,8,41,70,2,7,0.25,56.99,21,15,29.37,15,10,92.19,2006,7
1,26,75,7,9,20,2,2,1,0.05,23.04,15,10,19.13,17,40,44.4,2006,7
2,54,13,4,3,7,8,2,3,0.2,27.74,30,20,18.4,6,0,67.8,2006,7
3,29,36,6,8,41,62,2,29,0.25,56.99,15,30,28.82,17,0,51.45,2006,7
5,29,36,6,8,41,57,2,26,0.0,56.99,50,20,18.58,36,0,122.0,2006,7
6,26,75,7,9,20,29,2,12,0.05,23.04,20,1,125.81,0,0,501.4,2006,7
8,54,13,4,3,7,30,2,13,0.2,27.74,15,1,27.97,10,0,78.9,2006,7
8,29,36,6,8,41,41,2,19,0.25,56.99,16,1,10.02,85,0,43.84,2006,7
1,54,62,4,2,5,24,2,10,0.15,24.02,10,100,4.6,20,0,7.0,2006,7
3,54,62,4,2,5,60,2,28,0.15,24.02,12,53,5.25,19,0,9.72,2006,7
6,54,62,4,2,5,47,2,22,0.15,24.02,6,14,26.65,36,0,27.18,2006,7
8,54,62,4,2,5,46,2,21,0.15,24.02,9,40,12.55,95,0,31.32,2006,7
1,28,17,6,8,17,75,2,12,0.05,69.96,40,1,8.37,125,0,70.4,2006,7
2,54,49,4,2,5,4,2,2,0.2,77.76,20,15,22.86,53,0,70.4,2006,7
3,54,49,4,2,5,55,2,25,0.2,77.76,20,20,41.77,115,0,171.8,2006,7
3,54,49,4,2,5,62,2,29,0.2,77.76,10,30,29.31,17,0,39.2,2006,7
3,28,17,6,8,17,19,2,8,0.05,69.96,50,1,9.51,25,0,105.5,2006,7
5,22,30,4,3,3,56,2,26,0.15,73.17,20,15,36.44,21,10,45.4,2006,7
7,22,30,4,3,3,7,2,3,0.15,73.17,3,40,38.9,15,0,17.37,2006,7
6,44,58,6,8,55,29,2,12,0.05,47.97,14,1,115.14,0,0,201.6,2006,7
8,44,58,6,8,55,41,2,19,0.05,47.97,20,1,9.63,85,0,47.0,2006,7
5,0,22,6,8,43,52,2,24,0.0,66.11,8,14,84.49,38,0,109.44,2006,7
8,0,22,6,8,43,41,2,19,0.0,66.11,14,1,8.99,85,0,23.94,2006,7
5,22,30,4,3,3,42,2,20,0.0,53.6,20,1,13.38,26,0,48.6,2006,7
8,22,30,4,3,3,30,2,13,0.25,53.6,2,1,26.24,10,0,7.06,2006,7
3,27,11,8,3,15,33,2,15,0.0,45.86,16,25,27.96,112,0,124.16,2006,8
3,33,85,18,4,49,61,1,29,0.15,76.36,30,20,27.15,113,0,147.3,2006,8
4,33,85,18,4,49,43,1,20,0.15,76.36,20,1,12.32,17,10,36.8,2006,8
6,33,85,18,4,49,48,1,22,0.15,76.36,8,25,33.1,15,70,38.0,2006,8
8,33,85,18,4,49,41,1,19,0.0,76.36,20,1,8.88,85,0,32.0,2006,8
1,0,22,6,7,43,70,2,7,0.0,26.47,9,15,30.99,15,10,54.09,2006,8
1,3,37,5,9,28,11,2,5,0.1,53.04,20,25,30.31,22,30,184.2,2006,8
2,3,37,5,9,28,77,2,12,0.1,53.04,15,1,13.11,32,0,32.4,2006,8
3,3,37,5,9,28,59,2,28,0.1,53.04,40,105,8.91,79,0,88.8,2006,8
5,3,37,5,9,28,57,2,26,0.0,53.04,15,20,20.82,36,0,70.2,2006,8
8,0,22,6,7,43,41,2,19,0.0,26.47,12,1,8.7,85,0,17.04,2006,8
1,25,72,1,9,74,2,2,1,0.0,67.88,10,10,20.11,17,40,39.4,2006,8
2,25,72,1,9,74,8,2,3,0.0,67.88,20,20,19.77,6,0,72.6,2006,8
3,25,72,1,9,74,60,2,28,0.0,67.88,21,53,5.38,19,0,19.74,2006,8
8,25,72,1,9,74,13,2,6,0.0,67.88,10,25,26.43,24,0,53.2,2006,8
2,20,80,0,4,36,38,1,18,0.0,78.73,2,4,75.48,17,0,26.2,2006,8
3,20,80,0,4,36,20,1,8,0.0,78.73,5,1,81.87,40,0,86.9,2006,8
8,29,36,6,7,41,10,2,4,0.15,63.08,24,20,7.14,31,0,22.56,2006,8
2,62,46,18,5,27,44,1,20,0.2,30.97,16,7,68.14,27,0,15.52,2006,8
3,62,46,18,5,27,25,1,11,0.2,30.97,10,1,13.8,76,0,29.5,2006,8
5,62,46,18,5,27,64,1,12,0.0,30.97,3,1,33.06,22,80,11.43,2006,8
8,62,46,18,5,27,13,1,6,0.2,30.97,3,25,25.6,24,0,13.47,2006,8
2,6,34,6,7,14,77,2,12,0.2,45.71,2,1,12.3,32,0,2.7,2006,8
3,6,34,6,7,14,59,2,28,0.0,45.71,15,105,8.04,79,0,20.25,2006,8
2,26,75,7,9,20,77,2,12,0.0,29.88,35,1,13.3,32,0,82.25,2006,8
2,26,75,7,9,20,38,2,18,0.0,29.88,50,4,79.21,17,0,841.5,2006,8
2,36,42,20,9,76,76,2,23,0.25,25.42,21,2,386.32,57,0,1714.02,2006,8
3,26,75,7,9,20,68,2,8,0.25,29.88,36,1,12.56,6,10,104.04,2006,8
6,36,42,20,9,76,47,2,22,0.25,25.42,40,14,27.12,36,0,200.0,2006,8
8,26,75,7,9,20,46,2,21,0.25,29.88,2,40,12.62,95,0,7.1,2006,8
8,36,42,20,9,76,13,2,6,0.0,25.42,6,25,24.68,24,0,21.42,2006,8
8,36,42,20,9,76,40,2,19,0.0,25.42,25,1,18.01,123,0,41.75,2006,8
1,26,75,7,9,20,24,2,10,0.0,37.76,15,100,4.85,20,0,14.25,2006,8
1,26,75,7,9,20,71,2,15,0.0,37.76,15,10,28.99,26,0,37.5,2006,8
3,26,75,7,9,20,59,2,28,0.0,37.76,12,105,8.87,79,0,26.16,2006,8
7,26,75,7,9,20,28,2,12,0.0,37.76,6,1,47.51,26,0,64.2,2006,8
2,26,75,7,9,20,77,2,12,0.0,43.65,15,1,13.4,32,0,36.75,2006,8
3,26,75,7,9,20,59,2,28,0.0,43.65,50,105,8.63,79,0,97.0,2006,8
5,26,75,7,9,20,56,2,26,0.0,43.65,30,15,41.53,21,10,220.8,2006,8
8,26,75,7,9,20,10,2,4,0.0,43.65,16,20,6.33,31,0,2.08,2006,8
1,27,11,8,9,15,70,2,7,0.1,79.18,8,15,31.37,15,10,51.12,2006,8
6,27,11,8,9,15,9,2,4,0.1,79.18,20,10,36.68,29,0,75.6,2006,8
8,27,11,8,9,15,13,2,6,0.1,79.18,2,25,26.88,24,0,11.54,2006,8
8,27,11,8,9,15,73,2,17,0.1,79.18,20,100,1.08,101,0,3.8,2006,8
6,33,85,18,4,49,51,1,24,0.25,46.32,4,10,94.72,20,0,47.92,2006,8
1,66,25,3,4,70,70,1,7,0.0,57.51,30,15,30.75,15,10,173.1,2006,8
2,66,25,3,4,70,4,1,2,0.0,57.51,21,15,22.58,53,0,68.04,2006,8
2,60,31,18,5,47,38,1,18,0.0,26.24,10,4,80.74,17,0,183.6,2006,8
3,60,31,18,5,47,49,1,23,0.0,26.24,35,1,18.29,10,60,100.1,2006,8
3,60,31,18,5,47,54,1,25,0.0,26.24,28,24,36.73,21,0,180.88,2006,8
6,60,31,18,5,47,29,1,12,0.0,26.24,35,1,135.76,0,0,1225.7,2006,8
7,66,25,3,4,70,74,1,4,0.0,57.51,20,30,31.09,4,20,134.0,2006,8
7,60,31,18,5,47,28,1,12,0.0,26.24,30,1,42.07,26,0,157.8,2006,8
2,9,20,6,9,18,3,2,1,0.0,39.15,49,20,19.75,13,70,210.7,2006,8
3,9,20,6,9,18,26,2,11,0.15,39.15,18,1,33.5,15,0,132.66,2006,8
1,33,85,18,4,49,70,1,7,0.15,58.8,30,15,26.89,15,10,57.3,2006,8
3,33,85,18,4,49,25,1,11,0.15,58.8,20,1,13.84,76,0,59.8,2006,8
3,33,85,18,4,49,33,1,15,0.15,58.8,4,25,26.34,112,0,24.56,2006,8
1,6,34,6,8,14,2,2,1,0.0,68.0,15,10,19.57,17,40,51.0,2006,8
3,6,34,6,8,14,62,2,29,0.0,68.0,50,30,31.44,17,0,302.5,2006,8
6,6,34,6,8,14,17,2,7,0.0,68.0,6,36,23.24,0,0,23.34,2006,8
8,39,40,6,8,48,18,2,7,0.0,48.8,10,18,25.52,42,0,34.3,2006,8
8,18,81,0,5,53,10,1,4,0.15,70.27,100,20,6.3,31,0,10.0,2006,8
8,18,81,0,5,53,13,1,6,0.15,70.27,65,25,27.38,24,0,407.55,2006,8
1,41,64,12,9,39,2,2,1,0.0,39.03,20,10,19.54,17,40,67.4,2006,8
3,35,69,1,3,81,55,2,25,0.0,74.83,35,20,39.07,115,0,206.15,2006,8
3,35,69,1,3,81,60,2,28,0.0,74.83,50,53,5.38,19,0,47.0,2006,8
5,41,64,12,9,39,42,2,20,0.0,39.03,20,1,13.4,26,0,49.0,2006,8
7,35,69,1,3,81,7,2,3,0.0,74.83,40,40,42.15,15,0,361.6,2006,8
2,45,15,18,7,33,76,2,23,0.0,51.61,20,2,364.44,57,0,1194.8,2006,8
2,44,58,6,8,55,76,2,23,0.15,49.7,15,2,368.51,57,0,957.15,2006,8
3,44,58,6,8,55,59,2,28,0.15,49.7,70,105,8.66,79,0,137.9,2006,8
6,45,15,18,7,33,51,2,24,0.0,51.61,3,10,108.47,20,0,77.19,2006,8
8,44,58,6,8,55,40,2,19,0.0,49.7,50,1,18.71,123,0,118.5,2006,8
1,37,59,9,4,25,2,1,1,0.05,50.0,10,10,18.9,17,40,27.3,2006,8
1,17,9,18,5,52,70,1,7,0.0,71.69,4,15,30.56,15,10,22.32,2006,8
2,37,59,9,4,25,3,1,1,0.05,50.0,25,20,19.5,13,70,101.25,2006,8
3,17,9,18,5,52,27,1,11,0.0,71.69,10,1,43.35,49,0,72.9,2006,8
7,17,9,18,5,52,7,1,3,0.0,71.69,5,40,42.86,15,0,48.75,2006,8
1,64,7,6,7,46,11,2,5,0.0,76.44,25,25,27.34,22,30,156.0,2006,8
3,35,69,1,3,81,49,2,23,0.15,25.71,4,1,18.85,10,60,13.68,2006,8
5,64,7,6,7,46,52,2,24,0.0,76.44,8,14,85.44,38,0,117.04,2006,8
7,35,69,1,3,81,28,2,12,0.0,25.71,24,1,45.43,26,0,206.88,2006,8
8,35,69,1,3,81,10,2,4,0.0,25.71,36,20,7.1,31,0,32.4,2006,8
3,27,11,8,9,15,55,2,25,0.0,43.9,40,20,42.23,115,0,362.0,2006,9
4,27,11,8,9,15,35,2,16,0.15,43.9,15,14,5.8,20,0,9.45,2006,9
5,27,11,8,9,15,42,2,20,0.15,43.9,24,1,12.86,26,0,45.84,2006,9
8,50,18,4,2,8,10,2,4,0.0,21.48,10,20,6.6,31,0,4.0,2006,9
8,27,11,8,9,15,13,2,6,0.0,43.9,56,25,25.34,24,0,236.88,2006,9
1,11,14,20,7,75,70,2,7,0.2,74.98,50,15,29.17,15,10,209.5,2006,9
2,43,5,6,7,34,65,2,2,0.0,69.5,10,40,10.9,76,0,22.2,2006,9
2,43,5,6,7,34,76,2,23,0.0,69.5,10,2,430.53,57,0,1258.3,2006,9
3,11,14,20,7,75,61,2,29,0.2,74.98,30,20,27.03,113,0,143.7,2006,9
5,11,14,20,7,75,23,2,9,0.2,74.98,30,100,8.31,61,0,26.4,2006,9
8,43,5,6,7,34,40,2,19,0.0,69.5,12,1,17.53,123,0,14.28,2006,9
3,26,75,7,3,20,59,2,28,0.05,40.44,40,105,8.34,79,0,66.0,2006,9
1,9,20,6,9,18,24,2,10,0.0,68.97,10,100,4.7,20,0,8.0,2006,9
2,9,20,6,9,18,8,2,3,0.0,68.97,30,20,20.11,6,0,119.1,2006,9
6,9,20,6,9,18,29,2,12,0.0,68.97,24,1,126.28,0,0,612.96,2006,9
8,9,20,6,9,18,30,2,13,0.0,68.97,35,1,27.4,10,0,164.15,2006,9
8,9,20,6,9,18,36,2,17,0.0,68.97,20,20,7.39,112,0,18.8,2006,9
1,26,75,7,9,20,70,2,7,0.25,32.36,3,15,30.76,15,10,17.34,2006,9
8,12,38,2,3,9,13,2,6,0.0,29.47,5,25,23.29,24,0,10.9,2006,9
3,11,14,20,7,75,55,2,25,0.15,67.01,30,20,42.44,115,0,277.8,2006,9
3,11,14,20,7,75,62,2,29,0.15,67.01,6,30,28.0,17,0,15.66,2006,9
3,57,61,16,3,66,62,2,29,0.0,72.68,35,30,26.7,17,0,45.85,2006,9
8,57,61,16,3,66,58,2,27,0.0,72.68,15,20,44.69,62,0,112.8,2006,9
1,47,26,18,4,51,75,1,12,0.0,72.85,14,1,7.68,125,0,14.98,2006,9
1,0,22,6,8,43,75,2,12,0.0,36.54,12,1,8.06,125,0,17.4,2006,9
1,0,22,6,8,43,31,2,14,0.0,36.54,20,20,9.3,0,70,35.4,2006,9
2,54,13,4,3,7,4,2,2,0.25,40.33,30,15,23.66,53,0,129.6,2006,9
2,0,22,6,8,43,76,2,23,0.0,36.54,12,2,432.53,57,0,1533.96,2006,9
3,54,13,4,3,7,33,2,15,0.25,40.33,40,25,23.27,112,0,122.8,2006,9
8,54,13,4,3,7,58,2,27,0.0,40.33,15,20,51.63,62,0,216.9,2006,9
3,41,23,12,1,40,33,3,15,0.0,24.52,30,25,26.27,112,0,182.1,2006,9
3,41,23,12,1,40,54,3,25,0.0,24.52,10,24,37.08,21,0,68.1,2006,9
6,41,23,12,1,40,17,3,7,0.0,24.52,10,36,27.45,0,0,81.0,2006,9
5,4,43,9,5,54,64,1,12,0.0,26.05,7,1,33.32,22,80,28.49,2006,9
5,4,43,9,5,54,56,1,26,0.0,26.05,5,15,36.29,21,10,10.6,2006,9
2,43,5,6,7,34,65,2,2,0.0,56.88,15,40,9.41,76,0,10.95,2006,9
2,43,5,6,7,34,77,2,12,0.0,56.88,7,1,14.23,32,0,22.96,2006,9
3,43,5,6,7,34,54,2,25,0.0,56.88,18,24,37.37,21,0,127.8,2006,9
4,43,5,6,7,34,34,2,16,0.0,56.88,36,12,7.56,111,0,28.8,2006,9
8,49,86,10,6,32,46,1,21,0.0,65.62,20,40,12.07,95,0,60.0,2006,9
1,44,58,6,8,55,24,2,10,0.25,64.1,40,100,4.51,20,0,24.4,2006,9
3,44,58,6,8,55,54,2,25,0.25,64.1,35,24,35.86,21,0,195.65,2006,9
5,44,58,6,8,55,64,2,12,0.25,64.1,30,1,35.0,22,80,172.5,2006,9
3,21,88,5,3,35,16,2,7,0.0,58.44,24,24,10.09,29,0,66.24,2006,9
3,21,88,5,3,35,25,2,11,0.0,58.44,24,1,12.73,76,0,45.12,2006,9
8,21,88,5,3,35,40,2,19,0.0,58.44,20,1,20.0,123,0,73.2,2006,9
3,38,82,9,5,24,60,1,28,0.0,21.46,10,53,4.69,19,0,2.5,2006,9
8,38,82,9,5,24,30,1,13,0.0,21.46,1,1,26.2,10,0,3.49,2006,9
1,36,42,20,3,76,75,2,12,0.0,31.99,6,1,7.44,125,0,4.98,2006,9
3,54,13,4,3,7,26,2,11,0.0,24.03,20,1,33.32,15,0,143.8,2006,9
3,54,13,4,3,7,49,2,23,0.1,24.03,42,1,19.47,10,60,169.68,2006,9
4,54,13,4,3,7,35,2,16,0.0,24.03,30,14,6.24,20,0,32.1,2006,9
5,52,29,4,9,6,52,2,24,0.15,67.89,12,14,84.91,38,0,169.2,2006,9
7,36,42,20,3,76,28,2,12,0.1,31.99,30,1,46.8,26,0,299.7,2006,9
8,36,42,20,3,76,10,2,4,0.1,31.99,20,20,6.89,31,0,13.8,2006,9
8,52,29,4,9,6,36,2,17,0.15,67.89,25,20,7.96,112,0,37.75,2006,9
2,4,43,9,4,54,76,1,23,0.0,76.32,5,2,363.64,57,0,294.7,2006,10
6,4,43,9,4,54,47,1,22,0.0,76.32,5,14,25.5,36,0,16.9,2006,10
2,35,69,1,3,81,53,2,24,0.0,32.82,2,6,55.19,0,0,5.62,2006,10
3,35,69,1,3,81,61,2,29,0.0,32.82,30,20,25.49,113,0,97.5,2006,10
5,19,35,19,6,13,57,1,26,0.0,54.14,30,20,19.25,36,0,93.3,2006,10
8,19,35,19,6,13,13,1,6,0.15,54.14,42,25,27.03,24,0,248.64,2006,10
8,69,45,16,1,63,36,3,17,0.2,57.08,30,20,8.72,112,0,68.1,2006,10
1,5,27,10,6,23,2,1,1,0.15,34.2,10,10,17.96,17,40,17.9,2006,10
2,5,27,10,6,23,67,1,16,0.15,34.2,40,26,59.21,52,0,524.4,2006,10
5,15,53,11,1,79,22,3,9,0.0,30.3,21,90,3.49,104,0,17.64,2006,10
8,15,53,11,1,79,13,3,6,0.0,30.3,15,25,24.28,24,0,47.55,2006,10
8,15,53,11,1,79,46,3,21,0.0,30.3,15,40,12.39,95,0,49.8,2006,10
1,43,5,6,8,34,11,2,5,0.25,71.52,5,25,25.9,22,30,24.0,2006,10
2,43,5,6,8,34,44,2,20,0.25,71.52,18,7,72.73,27,0,100.08,2006,10
5,43,5,6,8,34,56,2,26,0.0,71.52,18,15,40.4,21,10,112.14,2006,10
3,56,28,9,5,30,55,1,25,0.0,30.03,4,20,38.73,115,0,22.2,2006,10
4,56,28,9,5,30,50,1,23,0.0,30.03,9,1,16.05,65,0,22.32,2006,10
6,56,28,9,5,30,51,1,24,0.0,30.03,40,10,100.76,20,0,720.8,2006,10
1,35,44,1,9,80,31,2,14,0.05,29.59,50,20,7.89,0,70,18.0,2006,10
1,26,75,7,9,20,75,2,12,0.05,30.61,50,1,7.23,125,0,31.0,2006,10
2,6,34,6,7,14,6,2,3,0.05,78.07,16,50,3.87,120,0,10.56,2006,10
3,35,44,1,9,80,20,2,8,0.05,29.59,50,1,83.9,40,0,970.5,2006,10
3,26,75,7,9,20,33,2,15,0.05,30.61,15,25,23.72,112,0,52.8,2006,10
7,6,34,6,7,14,28,2,12,0.0,78.07,2,1,44.55,26,0,15.48,2006,10
8,26,75,7,9,20,41,2,19,0.05,30.61,6,1,9.54,85,0,13.56,2006,10
1,56,28,9,5,30,2,1,1,0.0,32.12,20,10,20.46,17,40,85.8,2006,10
3,56,28,9,5,30,68,1,8,0.0,32.12,18,1,11.56,6,10,34.02,2006,10
1,35,69,1,9,81,75,2,12,0.2,59.3,12,1,7.86,125,0,15.0,2006,10
1,22,30,4,9,3,75,2,12,0.15,26.74,20,1,7.24,125,0,12.6,2006,10
2,54,13,4,3,7,76,2,23,0.0,74.31,60,2,388.91,57,0,5052.6,2006,10
5,54,13,4,3,7,52,2,24,0.05,74.31,6,14,74.17,38,0,20.16,2006,10
3,34,39,15,5,19,60,1,28,0.15,73.12,2,53,4.78,19,0,0.68,2006,10
5,10,60,3,4,69,56,1,26,0.0,56.57,16,15,36.17,21,10,32.0,2006,10
6,10,60,3,4,69,45,1,21,0.0,56.57,15,100,9.39,5,70,14.25,2006,10
3,32,87,18,6,44,62,1,29,0.15,23.19,12,30,28.64,17,0,39.0,2006,10
5,32,87,18,6,44,56,1,26,0.15,23.19,12,15,39.12,21,10,59.4,2006,10
8,32,87,18,6,44,37,1,17,0.0,23.19,8,21,4.17,11,50,5.92,2006,10
1,17,9,18,5,52,75,1,12,0.0,79.19,10,1,8.21,125,0,16.0,2006,10
3,17,9,18,4,52,33,1,15,0.0,50.66,7,25,25.33,112,0,35.91,2006,10
3,17,9,18,5,52,26,1,11,0.0,79.19,5,1,30.84,15,0,23.55,2006,10
5,37,3,9,4,25,52,1,24,0.2,50.83,40,14,76.23,38,0,216.8,2006,10
6,17,9,18,4,52,17,1,7,0.0,50.66,6,36,25.26,0,0,35.46,2006,10
8,17,9,18,5,52,41,1,19,0.0,79.19,6,1,8.71,85,0,8.58,2006,10
2,30,48,16,1,56,63,3,7,0.0,55.91,10,68,20.74,24,0,48.4,2006,10
7,53,21,5,9,38,28,2,12,0.0,76.17,20,1,42.34,26,0,110.6,2006,10
2,24,6,16,1,65,63,3,7,0.0,65.21,20,68,21.68,24,0,115.6,2006,10
2,24,6,16,1,65,39,3,18,0.0,65.21,30,3,60.54,69,0,371.1,2006,10
6,24,6,16,1,65,47,3,22,0.0,65.21,30,14,26.99,36,0,146.1,2006,10
6,24,6,16,1,65,51,3,24,0.0,65.21,10,10,104.75,20,0,220.1,2006,10
4,41,23,12,1,40,43,3,20,0.0,20.53,9,1,11.37,17,10,8.01,2006,10
7,41,23,12,1,40,7,3,3,0.0,20.53,20,40,37.32,15,0,84.2,2006,10
2,37,59,9,4,25,3,1,1,0.07,23.89,35,20,19.55,13,70,143.5,2006,10
1,12,38,2,3,9,11,2,5,0.0,61.59,30,25,28.52,22,30,222.6,2006,10
2,12,38,2,3,9,77,2,12,0.0,61.59,15,1,13.14,32,0,32.85,2006,10
2,12,38,2,3,9,76,2,23,0.0,61.59,10,2,368.93,57,0,642.3,2006,10
3,12,38,2,3,9,20,2,8,0.0,61.59,15,1,80.78,40,0,244.35,2006,10
2,32,87,18,6,44,38,1,18,0.0,53.7,10,4,84.89,17,0,225.1,2006,10
4,32,87,18,6,44,34,1,16,0.0,53.7,10,12,7.7,111,0,9.4,2006,10
3,69,45,16,1,63,62,3,29,0.1,41.89,40,30,29.72,17,0,173.2,2006,10
7,69,45,16,1,63,7,3,3,0.0,41.89,60,40,39.93,15,0,409.2,2006,10
1,52,33,4,3,1,11,2,5,0.0,62.0,15,25,25.71,22,30,69.15,2006,10
1,53,21,5,9,38,75,2,12,0.0,56.23,36,1,7.5,125,0,32.04,2006,10
2,52,33,4,3,1,6,2,3,0.0,62.0,40,50,3.99,120,0,31.2,2006,10
3,53,21,5,9,38,68,2,8,0.0,56.23,30,1,13.29,6,10,108.6,2006,10
3,53,21,5,9,38,59,2,28,0.0,56.23,60,105,8.64,79,0,117.0,2006,10
8,52,33,4,3,1,41,2,19,0.0,62.0,4,1,9.34,85,0,8.24,2006,10
6,41,23,12,1,40,29,3,12,0.25,55.53,50,1,125.88,0,0,1257.0,2006,10
8,41,23,12,1,40,41,3,19,0.25,55.53,35,1,10.12,85,0,99.4,2006,10
3,6,34,6,8,14,21,2,8,0.0,30.9,65,1,10.39,3,40,104.65,2006,10
3,6,34,6,8,14,55,2,25,0.15,30.9,65,20,39.37,115,0,402.35,2006,10
3,6,34,6,8,14,61,2,29,0.15,30.9,66,20,28.09,113,0,386.1,2006,10
4,6,34,6,8,14,34,2,16,0.15,30.9,60,12,7.49,111,0,43.8,2006,10
1,54,62,4,2,5,24,2,10,0.0,67.33,15,100,4.11,20,0,3.15,2006,10
3,41,24,12,8,40,60,2,28,0.0,35.77,4,53,5.21,19,0,3.08,2006,10
4,54,62,4,2,5,34,2,16,0.0,67.33,10,12,8.48,111,0,17.2,2006,10
5,28,17,6,7,17,42,2,20,0.0,32.59,40,1,14.21,26,0,130.4,2006,10
6,41,24,12,8,40,51,2,24,0.0,35.77,20,10,99.79,20,0,341.0,2006,10
1,36,42,20,3,76,2,2,1,0.25,46.54,21,10,17.65,17,40,31.08,2006,10
1,36,42,20,3,76,24,2,10,0.25,46.54,6,100,4.69,20,0,4.74,2006,10
1,16,71,14,8,0,24,2,10,0.0,45.73,12,100,4.13,20,0,2.76,2006,10
1,16,71,14,8,0,75,2,12,0.0,45.73,30,1,7.69,125,0,32.4,2006,10
3,16,71,14,8,0,61,2,29,0.0,45.73,7,20,29.11,113,0,48.09,2006,10
7,16,71,14,8,0,74,2,4,0.0,45.73,20,30,31.66,4,20,145.4,2006,10
8,36,42,20,3,76,30,2,13,0.25,46.54,40,1,24.09,10,0,55.2,2006,10
4,16,71,14,8,0,35,2,16,0.0,23.47,3,14,6.42,20,0,3.75,2006,10
6,16,71,14,8,0,51,2,24,0.0,23.47,2,10,107.62,20,0,49.76,2006,10
1,27,11,8,3,15,1,2,1,0.0,28.52,4,10,19.0,39,0,14.52,2006,11
5,27,11,8,3,15,52,2,24,0.0,28.52,10,14,80.1,38,0,92.9,2006,11
8,27,11,8,3,15,40,2,19,0.0,28.52,10,1,16.78,123,0,4.4,2006,11
